,name,company,year,Price,kms_driven,fuel_type
1714,Soluto Kia,Kia,2020,375000000,50000,Xăng
1715,Focus Ford,Ford,2010,228000000,6789,Xăng
1716,Everest Ford,Ford,2019,800000000,78000,Dầu
1717,BT 50 Mazda,Mazda,2014,330000000,15000,Dầu
1718,Elantra Hyundai,Hyundai,2017,475000000,70000,Xăng
1719,Grand i10 Hyundai,Hyundai,2014,215000000,70000,Xăng
1720,C Class Mercedes Benz,Mercedes Benz,2017,899000000,40000,Xăng
1721,Zace Toyota,Toyota,2000,105000000,1,Xăng
1722,Cerato Kia,Kia,2018,440000000,29000,Xăng
1723,Gentra Daewoo,Daewoo,2009,115000000,200000,Xăng
1724,Jolie Mitsubishi,Mitsubishi,2003,75000000,168688,Xăng
1725,Accent Hyundai,Hyundai,2020,490000000,160000,Xăng
1726,Camry Toyota,Toyota,2019,790000000,53740,Xăng
1727,Ranger Ford,Ford,2017,705000000,109000,Dầu
1728,Corolla Cross Toyota,Toyota,2022,785000000,16000,Xăng
1729,Grand i10 Hyundai,Hyundai,2016,220000000,70000,Xăng
1730,Colorado Chevrolet,Chevrolet,2018,405000000,60000,Dầu
1731,Morning Kia,Kia,2012,200000000,74000,Xăng
1732,Accent Hyundai,Hyundai,2019,450000000,59000,Xăng
1733,Ranger Ford,Ford,2014,428000000,80000,Dầu
1734,Everest Ford,Ford,2022,1275000000,5000,Xăng
1735,EcoSport Ford,Ford,2017,390000000,60000,Xăng
1736,Mu X Isuzu,Isuzu,2017,598000000,59888,Dầu
1737,Tucson Hyundai,Hyundai,2010,420000000,90000,Xăng
1738,E Class Mercedes Benz,Mercedes Benz,2014,860000000,70000,Xăng
1739,Sonata Hyundai,Hyundai,2011,355000000,90000,Xăng
1740,Everest Ford,Ford,2005,165000000,128618,Xăng
1741,Accent Hyundai,Hyundai,2019,345000000,42000,Xăng
1742,Range Rover Sport LandRover,LandRover,2010,850000000,80000,Xăng
1743,Grand i10 Hyundai,Hyundai,2019,345000000,45000,Xăng
1744,Forte Kia,Kia,2009,325000000,100000,Xăng
1745,Attrage Mitsubishi,Mitsubishi,2017,285000000,100000,Xăng
1746,GLC Class Mercedes Benz,Mercedes Benz,2018,1250000000,70000,Xăng
1747,C Class Mercedes Benz,Mercedes Benz,2016,799000000,50000,Xăng
1748,Vios Toyota,Toyota,2019,458000000,38000,Xăng
1749,3 Mazda,Mazda,2018,495000000,40000,Xăng
1750,Ranger Ford,Ford,2017,415000000,7500,Dầu
1751,Vios Toyota,Toyota,2021,540000000,10000,Xăng
1752,Fadil Vinfast,Vinfast,2022,355000000,5999,Xăng
1753,GX Lexus,Lexus,2010,1650000000,65000,Xăng
1754,Xpander Mitsubishi,Mitsubishi,2021,590000000,18000,Xăng
1755,Corolla Cross Toyota,Toyota,2022,705000000,15000,Xăng
1756,Civic Honda,Honda,2022,768000000,12900,Xăng
1757,Everest Ford,Ford,2021,968000000,17000,Dầu
1758,Celerio Suzuki,Suzuki,2018,275000000,94000,Xăng
1759,Everest Ford,Ford,2021,998000000,17000,Dầu
1760,Captiva Chevrolet,Chevrolet,2007,180000000,100000,Xăng
1761,Lux A2.0 Vinfast,Vinfast,2022,680000000,9000,Xăng
1762,3 Mazda,Mazda,2013,345000000,95000,Xăng
1763,Fortuner Toyota,Toyota,2016,610000000,68000,Xăng
1764,Crown Toyota,Toyota,1995,125000000,25,Xăng
1765,XL 7 Suzuki,Suzuki,2021,540000000,24000,Xăng
1766,Continental Bentley,Bentley,2009,2599000000,20000,Xăng
1767,Spark Chevrolet,Chevrolet,2009,63000000,231000,Xăng
1768,Lux A2.0 Vinfast,Vinfast,2022,710000000,29000,Xăng
1769,CX 5 Mazda,Mazda,2020,745000000,30000,Xăng
1770,Accent Hyundai,Hyundai,2021,480000000,20000,Xăng
1771,X7 BMW,BMW,2019,3800000000,30000,Xăng
1772,Escape Ford,Ford,2011,295000000,128618,Xăng
1773,Sunny Nissan,Nissan,2018,298000000,45,Xăng
1774,Everest Ford,Ford,2019,945000000,33000,Xăng
1775,3 Series BMW,BMW,2003,186000000,98000,Xăng
1776,VF8 Vinfast,Vinfast,2022,739000000,3000,Xăng
1777,Nubira Daewoo,Daewoo,2004,58000000,80000,Xăng
1778,5008 Peugeot,Peugeot,2019,938000000,35555,Xăng
1779,6 Mazda,Mazda,2019,668000000,47999,Xăng
1780,7 Series BMW,BMW,2016,2200000000,90000,Xăng
1781,Sunny Nissan,Nissan,2018,280000000,97000,Xăng
1782,Magnus Daewoo,Daewoo,2004,75000000,124884,Xăng
1783,Grand i10 Hyundai,Hyundai,2017,199000000,68000,Xăng
1784,3 Mazda,Mazda,2016,468000000,60000,Xăng
1785,Innova Toyota,Toyota,2019,560000000,46000,Xăng
1786,Corolla Altis Toyota,Toyota,2016,496000000,61000,Xăng
1787,Xpander Cross Mitsubishi,Mitsubishi,2021,598000000,29000,Xăng
1788,Cerato Kia,Kia,2011,325000000,120000,Xăng
1789,Morning Kia,Kia,2013,220000000,98000,Xăng
1790,City Honda,Honda,2022,540000000,7900,Xăng
1791,Innova Toyota,Toyota,2008,230000000,152000,Xăng
1792,Morning Kia,Kia,2014,192000000,12345,Xăng
1793,Camry Toyota,Toyota,1993,110000000,500000,Xăng
1794,CR V Honda,Honda,2021,889000000,37000,Xăng
1795,Civic Honda,Honda,2018,539000000,54000,Xăng
1796,RX Lexus,Lexus,2020,2750000000,40000,Xăng
1797,Santa Fe Hyundai,Hyundai,2022,1199000000,29999,Dầu
1798,Corolla Altis Toyota,Toyota,2003,142000000,300000,Xăng
1799,Accent Hyundai,Hyundai,2013,333000000,100000,Xăng
1800,Navara Nissan,Nissan,2015,448000000,76000,Dầu
1801,Spark Chevrolet,Chevrolet,2009,75000000,25000,Xăng
1802,GLK Class Mercedes Benz,Mercedes Benz,2014,729000000,99998,Xăng
1803,Camry Toyota,Toyota,2018,699000000,58000,Xăng
1804,Vios Toyota,Toyota,2021,535000000,43000,Xăng
1805,Santa Fe Hyundai,Hyundai,2020,929000000,24000,Dầu
1806,5 Series BMW,BMW,2018,1588000000,30000,Xăng
1807,Camry Toyota,Toyota,2010,425000000,120000,Xăng
1808,Fortuner Toyota,Toyota,2015,615000000,107000,Dầu
1809,Fortuner Toyota,Toyota,2017,705000000,74278,Xăng
1810,Innova Toyota,Toyota,2019,655000000,63000,Xăng
1811,GLC Class Mercedes Benz,Mercedes Benz,2022,2369000000,175,Xăng
1812,Corolla Cross Toyota,Toyota,2021,925000000,15000,Xăng
1813,3 Series BMW,BMW,2016,750000000,76000,Xăng
1814,Spark Chevrolet,Chevrolet,2015,89000000,95000,Xăng
1815,GLS Class Mercedes Benz,Mercedes Benz,2020,4098000000,15888,Xăng
1816,X6 BMW,BMW,2015,1480000000,65000,Xăng
1817,Outlander Mitsubishi,Mitsubishi,2019,725000000,48000,Xăng
1818,Santa Fe Hyundai,Hyundai,2021,980000000,23049,Xăng
1819,Yaris Toyota,Toyota,2018,570000000,33000,Xăng
1820,E Class Mercedes Benz,Mercedes Benz,2021,1950000000,16000,Xăng
1821,XL 7 Suzuki,Suzuki,2021,525000000,28000,Xăng
1822,GLC Class Mercedes Benz,Mercedes Benz,2017,1260000000,59000,Xăng
1823,Camry Toyota,Toyota,2020,978000000,37000,Xăng
1824,Sedona Kia,Kia,2015,500000000,100000,Xăng
1825,Camry Toyota,Toyota,2019,918000000,24000,Xăng
1826,Venza Toyota,Toyota,2009,530000000,128618,Xăng
1827,Zace Toyota,Toyota,2000,110000000,300,Xăng
1828,Vios Toyota,Toyota,2017,268000000,99,Xăng
1829,Everest Ford,Ford,2007,300000000,40000,Dầu
1830,Wigo Toyota,Toyota,2019,316000000,60000,Xăng
1831,Vios Toyota,Toyota,2020,425000000,130000,Xăng
1832,3 Mazda,Mazda,2018,475000000,58000,Xăng
1833,Focus Ford,Ford,2006,122000000,180000,Xăng
1834,Fortuner Toyota,Toyota,2015,525000000,98787,Xăng
1835,Soluto Kia,Kia,2021,338000000,41000,Xăng
1836,S Class Mercedes Benz,Mercedes Benz,2018,2620000000,40000,Xăng
1837,3 Mazda,Mazda,2018,495000000,60000,Xăng
1838,Ranger Ford,Ford,2018,920000000,69000,Xăng
1839,Vios Toyota,Toyota,2022,450000000,68000,Xăng
1840,Innova Toyota,Toyota,2016,468000000,88000,Xăng
1841,Tucson Hyundai,Hyundai,2018,705000000,70000,Dầu
1842,Morning Kia,Kia,2015,215000000,80000,Xăng
1843,Morning Kia,Kia,2014,155000000,80,Xăng
1844,Sorento Kia,Kia,2017,675000000,65000,Xăng
1845,Land Cruiser Toyota,Toyota,2014,2090000000,120000,Xăng
1846,Vios Toyota,Toyota,2019,448000000,52000,Xăng
1847,Camry Toyota,Toyota,2022,1088000000,17000,Xăng
1848,Corolla Cross Toyota,Toyota,2021,759000000,38000,Xăng
1849,RX Lexus,Lexus,2010,1099000000,69999,Xăng
1850,Ranger Ford,Ford,2020,700000000,45000,Dầu
1851,Colorado Chevrolet,Chevrolet,2017,399000000,70000,Dầu
1852,S Class Mercedes Benz,Mercedes Benz,2017,2050000000,40000,Xăng
1853,Cerato Kia,Kia,2021,465000000,29000,Xăng
1854,K3 Kia,Kia,2022,659000000,15000,Xăng
1855,Civic Honda,Honda,2011,295000000,10000,Xăng
1856,Soluto Kia,Kia,2021,390000000,21000,Xăng
1857,GLC Class Mercedes Benz,Mercedes Benz,2022,1769000000,57,Xăng
1858,GLS Class Mercedes Benz,Mercedes Benz,2021,4378000000,8000,Xăng
1859,Accent Hyundai,Hyundai,2020,320000000,15000,Xăng
1860,Transit Ford,Ford,2007,178000000,200000,Dầu
1861,EcoSport Ford,Ford,2014,325000000,110000,Xăng
1862,Morning Kia,Kia,2009,166000000,68000,Xăng
1863,Carnival Kia,Kia,2022,1680000000,19000,Xăng
1864,CX 5 Mazda,Mazda,2015,510000000,80000,Xăng
1865,A6 Audi,Audi,2014,750000000,200,Xăng
1866,Crown Toyota,Toyota,1993,195000000,311386,Xăng
1867,Swift Suzuki,Suzuki,2016,368000000,70000,Xăng
1868,Focus Ford,Ford,2013,329000000,96000,Xăng
1869,Grand i10 Hyundai,Hyundai,2017,245000000,130000,Xăng
1870,Vios Toyota,Toyota,2022,525000000,44000,Xăng
1871,Innova Toyota,Toyota,2008,228000000,150,Xăng
1872,Rio Kia,Kia,2016,340000000,160000,Xăng
1873,Accent Hyundai,Hyundai,2019,379000000,52000,Xăng
1874,Avante Hyundai,Hyundai,2016,290000000,127,Xăng
1875,C Class Mercedes Benz,Mercedes Benz,2009,279000000,98000,Xăng
1876,Rondo Kia,Kia,2017,405000000,60000,Xăng
1877,Fortuner Toyota,Toyota,2020,820000000,70000,Dầu
1878,Ranger Ford,Ford,2013,310000000,100000,Dầu
1879,Swift Suzuki,Suzuki,2015,328000000,68000,Xăng
1880,Innova Toyota,Toyota,2015,198000000,76,Xăng
1881,Morning Kia,Kia,2016,197000000,123,Xăng
1882,GL Class Mercedes Benz,Mercedes Benz,2007,405000000,170000,Xăng
1883,Getz Hyundai,Hyundai,2009,146000000,134000,Xăng
1884,Mondeo Ford,Ford,2003,125000000,130,Xăng
1885,3 Series BMW,BMW,2004,350000000,80000,Xăng
1886,Zace Toyota,Toyota,2002,115000000,29865,Xăng
1887,Morning Kia,Kia,2018,298000000,52000,Xăng
1888,CR V Honda,Honda,2016,645000000,50000,Xăng
1889,Cerato Kia,Kia,2021,589000000,9000,Xăng
1890,Rio Kia,Kia,2014,310000000,111000,Xăng
1891,Sienna Toyota,Toyota,2010,795000000,86000,Xăng
1892,3 Mazda,Mazda,2020,625000000,60000,Xăng
1893,Cerato Kia,Kia,2020,525000000,33000,Xăng
1894,XL 7 Suzuki,Suzuki,2020,518000000,26000,Xăng
1895,Fadil Vinfast,Vinfast,2020,315000000,25000,Xăng
1896,Captiva Chevrolet,Chevrolet,2008,258000000,106000,Xăng
1897,Kona Hyundai,Hyundai,2018,558000000,55000,Xăng
1898,Explorer Ford,Ford,2021,2060000000,15000,Xăng
1899,X trail Nissan,Nissan,2017,595000000,74000,Xăng
1900,EcoSport Ford,Ford,2015,365000000,75000,Xăng
1901,Vios Toyota,Toyota,2019,478000000,36000,Xăng
1902,GLC Class Mercedes Benz,Mercedes Benz,2018,1150000000,26788,Xăng
1903,C Class Mercedes Benz,Mercedes Benz,2018,899000000,30000,Xăng
1904,Innova Toyota,Toyota,2014,420000000,105000,Xăng
1905,C Class Mercedes Benz,Mercedes Benz,2022,1639000000,120,Xăng
1906,Land Cruiser Toyota,Toyota,2016,2299000000,60000,Xăng
1907,2008 Peugeot,Peugeot,2021,680000000,50000,Xăng
1908,C Class Mercedes Benz,Mercedes Benz,2019,888000000,31000,Xăng
1909,Civic Honda,Honda,2019,620000000,68000,Xăng
1910,Santa Fe Hyundai,Hyundai,2019,910000000,35000,Dầu
1911,Morning Kia,Kia,2019,327000000,40000,Xăng
1912,GLC Class Mercedes Benz,Mercedes Benz,2022,2179000000,14000,Xăng
1913,Cayman Porsche,Porsche,2019,4299000000,20000,Xăng
1914,C Class Mercedes Benz,Mercedes Benz,2020,1279000000,15000,Xăng
1915,Vios Toyota,Toyota,2018,435000000,75999,Xăng
1916,Accent Hyundai,Hyundai,2019,380000000,46000,Xăng
1917,RX Lexus,Lexus,2017,1950000000,62000,Xăng
1918,QX60 Infiniti,Infiniti,2015,1250000000,66800,Xăng
1919,Xpander Mitsubishi,Mitsubishi,2020,510000000,72000,Xăng
1920,Matiz Daewoo,Daewoo,2005,48999999,80000,Xăng
1921,C Class Mercedes Benz,Mercedes Benz,2009,380000000,90000,Xăng
1922,Lux A2.0 Vinfast,Vinfast,2021,680000000,15000,Xăng
1923,Santa Fe Hyundai,Hyundai,2014,639000000,56000,Dầu
1924,Morning Kia,Kia,2011,185000000,222,Xăng
1925,Morning Kia,Kia,2017,308000000,58000,Xăng
1926,Kona Hyundai,Hyundai,2019,438000000,65000,Xăng
1927,Avante Hyundai,Hyundai,2015,255000000,150000,Xăng
1928,Morning Kia,Kia,2021,410000000,13000,Xăng
1929,Diamante Mitsubishi,Mitsubishi,2015,200000000,53000,Xăng
1930,Cerato Kia,Kia,2020,545000000,48000,Xăng
1931,Carnival Kia,Kia,2022,1490000000,5996,Xăng
1932,6 Mazda,Mazda,2020,765000000,24000,Xăng
1933,Cruze Chevrolet,Chevrolet,2018,335000000,45000,Xăng
1934,Lux A2.0 Vinfast,Vinfast,2022,650000000,6000,Xăng
1935,Lux A2.0 Vinfast,Vinfast,2021,655000000,39000,Xăng
1936,Rush Toyota,Toyota,2018,510000000,67000,Xăng
1937,Grandis Mitsubishi,Mitsubishi,2009,368000000,132000,Xăng
1938,Triton Mitsubishi,Mitsubishi,2018,465000000,86000,Dầu
1939,RX Lexus,Lexus,2011,1055000000,54000,Xăng
1940,C Class Mercedes Benz,Mercedes Benz,2019,1035000000,20000,Xăng
1941,Fiesta Ford,Ford,2012,245000000,86000,Xăng
1942,Morning Kia,Kia,2008,135000000,150000,Xăng
1943,CX 5 Mazda,Mazda,2020,765000000,19000,Xăng
1944,GLC Class Mercedes Benz,Mercedes Benz,2022,2369000000,1900,Xăng
1945,3 Mazda,Mazda,2020,596000000,43999,Xăng
1946,Santa Fe Hyundai,Hyundai,2009,495000000,83000,Dầu
1947,Colorado Chevrolet,Chevrolet,2019,505000000,680000,Dầu
1948,GLC Mercedes Benz,Mercedes Benz,2020,1899000000,34000,Xăng
1949,GLC Class Mercedes Benz,Mercedes Benz,2021,1680000000,20000,Xăng
1950,Civic Honda,Honda,2008,305000000,135000,Xăng
1951,XL 7 Suzuki,Suzuki,2020,489000000,34000,Xăng
1952,Sedona Kia,Kia,2018,899000000,72000,Dầu
1953,Outback Subaru,Subaru,2015,780000000,62000,Xăng
1954,Lux A2.0 Vinfast,Vinfast,2019,570000000,66000,Xăng
1955,Yaris Toyota,Toyota,2014,380000000,80000,Xăng
1956,Camry Toyota,Toyota,2008,396000000,70,Xăng
1957,Veloz Toyota,Toyota,2022,635000000,14000,Xăng
1958,3 Mazda,Mazda,2022,635000000,10000,Xăng
1959,Vios Toyota,Toyota,2014,250000000,90000,Xăng
1960,Xpander Mitsubishi,Mitsubishi,2019,439000000,100000,Xăng
1961,RAV4 Toyota,Toyota,2008,439000000,96000,Xăng
1962,Lux SA2.0 Vinfast,Vinfast,2020,890000000,48000,Xăng
1963,EcoSport Ford,Ford,2020,495000000,40000,Xăng
1964,Innova Toyota,Toyota,2011,278000000,86269,Xăng
1965,Kona Hyundai,Hyundai,2020,505000000,38000,Xăng
1966,Escape Ford,Ford,2012,350000000,90000,Xăng
1967,Elantra Hyundai,Hyundai,2019,525000000,21000,Xăng
1968,Elantra Hyundai,Hyundai,2018,510000000,48000,Xăng
1969,Triton Mitsubishi,Mitsubishi,2017,448000000,80000,Dầu
1970,Morning Kia,Kia,2013,222000000,62000,Xăng
1971,Ciaz Suzuki,Suzuki,2019,368000000,38,Xăng
1972,6 Mazda,Mazda,2017,595000000,46000,Xăng
1973,Colorado Chevrolet,Chevrolet,2017,560000000,52000,Dầu
1974,Q7 Audi,Audi,2007,458000000,65000,Xăng
1975,Ranger Ford,Ford,2013,335000000,190000,Dầu
1976,Civic Honda,Honda,2019,680000000,38000,Xăng
1977,Elantra Hyundai,Hyundai,2021,545000000,28000,Xăng
1978,Pajero Sport Mitsubishi,Mitsubishi,2019,825000000,63000,Dầu
1979,Sienna Toyota,Toyota,2010,795000000,80000,Xăng
1980,Sedona Kia,Kia,2016,565000000,72000,Xăng
1981,E Class Mercedes Benz,Mercedes Benz,2017,1435000000,40000,Xăng
1982,GLC Class Mercedes Benz,Mercedes Benz,2022,1689000000,13,Xăng
1983,2 Mazda,Mazda,2016,338000000,79000,Xăng
1984,Raize Toyota,Toyota,2021,522000000,61000,Xăng
1985,3 Series BMW,BMW,2019,1499000000,25000,Xăng
1986,Forte Kia,Kia,2009,270000000,123456,Xăng
1987,IS Lexus,Lexus,2021,1850000000,30000,Xăng
1988,Ranger Ford,Ford,2019,595000000,66000,Dầu
1989,Corolla Cross Toyota,Toyota,2021,860000000,28000,Xăng
1990,Innova Toyota,Toyota,2015,370000000,79000,Xăng
1991,Optima Kia,Kia,2015,505000000,66000,Xăng
1992,Vios Toyota,Toyota,2016,286000000,62000,Xăng
1993,Beetle Volkswagen,Volkswagen,2007,499000000,1,Xăng
1994,Vios Toyota,Toyota,2015,284000000,68000,Xăng
1995,K3 Kia,Kia,2017,455000000,51118,Xăng
1996,Tucson Hyundai,Hyundai,2016,599000000,67000,Xăng
1997,Grand i10 Hyundai,Hyundai,2017,335000000,60000,Xăng
1998,Innova Toyota,Toyota,2016,348000000,62000,Xăng
1999,EcoSport Ford,Ford,2019,489000000,38000,Xăng
2000,3 Mazda,Mazda,2017,465000000,63000,Xăng
2001,Veloster Hyundai,Hyundai,2011,385000000,81000,Xăng
2002,3 Mazda,Mazda,2016,41500000,75000,Xăng
2003,Santa Fe Hyundai,Hyundai,2020,810000000,52000,Xăng
2004,Grand i10 Hyundai,Hyundai,2014,179000000,81000,Xăng
2005,3 Mazda,Mazda,2022,619000000,2000,Xăng
2006,Vios Toyota,Toyota,2018,445000000,51000,Xăng
2007,Lacetti Daewoo,Daewoo,2010,208000000,10000,Xăng
2008,City Honda,Honda,2015,363000000,100000,Xăng
2009,C Class Mercedes Benz,Mercedes Benz,2022,2089000000,219,Xăng
2010,Grandis Mitsubishi,Mitsubishi,2009,365000000,58000,Xăng
2011,Kona Hyundai,Hyundai,2019,540000000,41000,Xăng
2012,Vios Toyota,Toyota,2018,420000000,10000,Xăng
2013,Innova Toyota,Toyota,2012,350000000,85000,Xăng
2014,K3 Kia,Kia,2014,285000000,95865,Xăng
2015,Grandis Mitsubishi,Mitsubishi,2006,180000000,150000,Xăng
2016,EcoSport Ford,Ford,2015,352000000,85679,Xăng
2017,Fortuner Toyota,Toyota,2019,825000000,98000,Dầu
2018,Q2 Audi,Audi,2018,969000000,39000,Xăng
2019,Xpander Mitsubishi,Mitsubishi,2019,525000000,58000,Xăng
2020,3 Mazda,Mazda,2015,388000000,71000,Xăng
2021,Cerato Kia,Kia,2010,255000000,89000,Xăng
2022,Cerato Kia,Kia,2017,445000000,51000,Xăng
2023,Transit Ford,Ford,2009,230000000,350000,Dầu
2024,Ranger Ford,Ford,2014,370000000,100000,Dầu
2025,Forte Kia,Kia,2012,309000000,50505,Xăng
2026,Vios Toyota,Toyota,2018,365000000,30000,Xăng
2027,CX 5 Mazda,Mazda,2020,699000000,17000,Xăng
2028,Transit Ford,Ford,2009,135000000,123456,Dầu
2029,Xpander Mitsubishi,Mitsubishi,2021,578999999,38000,Xăng
2030,BT 50 Mazda,Mazda,2014,348000000,10000,Dầu
2031,TT Audi,Audi,2008,680000000,62000,Xăng
2032,GLC Class Mercedes Benz,Mercedes Benz,2022,2109000000,11,Xăng
2033,Colorado Chevrolet,Chevrolet,2018,570000000,64000,Dầu
2034,3 Series BMW,BMW,2013,580000000,68000,Xăng
2035,Accord Honda,Honda,2020,950000000,22000,Xăng
2036,Escape Ford,Ford,2005,179000000,123000,Xăng
2037,EcoSport Ford,Ford,2017,405000000,62000,Xăng
2038,Escape Ford,Ford,2009,285000000,90000,Xăng
2039,City Honda,Honda,2017,458000000,50000,Xăng
2040,Cruze Chevrolet,Chevrolet,2015,265000000,58000,Xăng
2041,CR V Honda,Honda,2015,555000000,10000,Xăng
2042,XL 7 Suzuki,Suzuki,2022,575000000,30000,Xăng
2043,C Class Mercedes Benz,Mercedes Benz,2020,1199000000,17000,Xăng
2044,Ertiga Suzuki,Suzuki,2021,476000000,58000,Xăng
2045,CLA Class Mercedes Benz,Mercedes Benz,2015,595000000,71000,Xăng
2046,CX 5 Mazda,Mazda,2019,688000000,14000,Xăng
2047,E Class Mercedes Benz,Mercedes Benz,2022,1879000000,200,Xăng
2048,Corolla Cross Toyota,Toyota,2022,799000000,35000,Xăng
2049,Ranger Ford,Ford,2009,232000000,380000,Dầu
2050,C Class Mercedes Benz,Mercedes Benz,2022,1499000000,6000,Xăng
2051,Santa Fe Hyundai,Hyundai,2016,660000000,80500,Dầu
2052,Vios Toyota,Toyota,2017,345000000,760000,Xăng
2053,Range Rover Evoque LandRover,LandRover,2011,675000000,65000,Xăng
2054,Kona Hyundai,Hyundai,2019,519000000,20000,Xăng
2055,Grand i10 Hyundai,Hyundai,2016,348000000,50000,Xăng
2056,Land Cruiser Prado Toyota,Toyota,2018,1899000000,55000,Xăng
2057,Carens Kia,Kia,2007,290000000,126000,Dầu
2058,Focus Ford,Ford,2009,175000000,200000,Xăng
2059,Morning Kia,Kia,2022,398000000,25000,Xăng
2060,CD5 Kia,Kia,2001,35000000,11111,Xăng
2061,Vios Toyota,Toyota,2022,508000000,20000,Xăng
2062,GX Lexus,Lexus,2009,1490000000,50000,Xăng
2063,C Class Mercedes Benz,Mercedes Benz,2022,1639000000,508,Xăng
2064,Accent Hyundai,Hyundai,2014,350000000,898989,Xăng
2065,V5 SYM,SYM,2014,98000000,123456,Xăng
2066,Cerato Kia,Kia,2018,485000000,56000,Xăng
2067,Accord Honda,Honda,1992,78868000,234567,Xăng
2068,Fadil Vinfast,Vinfast,2020,303000000,27000,Xăng
2069,Ranger Ford,Ford,2014,430000000,82000,Dầu
2070,Everest Ford,Ford,2021,920000000,65000,Dầu
2071,CR V Honda,Honda,2014,545000000,95000,Xăng
2072,Land Cruiser Prado Toyota,Toyota,2015,1220000000,98000,Xăng
2073,Soluto Kia,Kia,2021,342000000,40000,Xăng
2074,Innova Toyota,Toyota,2016,450000000,90000,Xăng
2075,Tucson Hyundai,Hyundai,2020,770000000,47000,Xăng
2076,Santa Fe Hyundai,Hyundai,2006,275000000,120000,Xăng
2077,Fortuner Toyota,Toyota,2019,855000000,45800,Xăng
2078,CX 5 Mazda,Mazda,2017,556000000,87000,Xăng
2079,Morning Kia,Kia,2011,215000000,78000,Xăng
2080,Vios Toyota,Toyota,2017,285000000,98000,Xăng
2081,CX 5 Mazda,Mazda,2019,695000000,40000,Xăng
2082,Xpander Mitsubishi,Mitsubishi,2021,589000000,41000,Xăng
2083,Spark Chevrolet,Chevrolet,2010,85999999,93000,Xăng
2084,Vios Toyota,Toyota,2007,112000000,147899,Xăng
2085,Sonata Hyundai,Hyundai,2014,392000000,66000,Xăng
2086,GLC Class Mercedes Benz,Mercedes Benz,2009,860000000,80000,Dầu
2087,2 Mazda,Mazda,2016,365000000,67000,Xăng
2088,Wigo Toyota,Toyota,2018,285000000,60000,Xăng
2089,Cerato Kia,Kia,2018,405000000,69000,Xăng
2090,Fadil Vinfast,Vinfast,2020,303000000,27000,Xăng
2091,718 Porsche,Porsche,2021,3950000000,18000,Xăng
2092,City Honda,Honda,2019,478000000,57000,Xăng
2093,City Honda,Honda,2019,445000000,48000,Xăng
2094,BT 50 Mazda,Mazda,2018,442000000,60000,Dầu
2095,C Class Mercedes Benz,Mercedes Benz,2016,865000000,30000,Xăng
2096,C Class Mercedes Benz,Mercedes Benz,2021,1099000000,18000,Xăng
2097,GL Class Mercedes Benz,Mercedes Benz,2010,880000000,120000,Xăng
2098,Grand i10 Hyundai,Hyundai,2018,258000000,78000,Xăng
2099,Innova Toyota,Toyota,2019,590000000,86500,Xăng
2100,Aveo Chevrolet,Chevrolet,2017,220000000,180000,Xăng
2101,Sorento Kia,Kia,2017,630000000,50000,Dầu
2102,Fortuner Toyota,Toyota,2016,650000000,80000,Xăng
2103,Wigo Toyota,Toyota,2020,348000000,25000,Xăng
2104,Rio Kia,Kia,2013,322000000,48000,Xăng
2105,Lacetti Daewoo,Daewoo,2004,105000000,275000,Xăng
2106,CR V Honda,Honda,2019,780000000,41000,Xăng
2107,Ranger Ford,Ford,2017,488000000,72000,Dầu
2108,Corona Toyota,Toyota,1993,75000000,200000,Xăng
